"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at" 
1039,"1","2024-07-06T22:15:38.682272Z",1039,"gs://nutritional-table-image-data/resized_images/resized_image_251.jpg","[{""x"":0.3731343283582089,""y"":26.679104477611943,""width"":99.25373134328359,""height"":13.992537313432834,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.683,"2024-07-06T22:15:38.682272Z"
1041,"1","2024-07-06T22:15:58.742332Z",1041,"gs://nutritional-table-image-data/resized_images/resized_image_253.jpg","[{""x"":13.05970149253731,""y"":3.9179104477611943,""width"":76.49253731343279,""height"":77.79850746268654,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.032,"2024-07-06T22:15:58.742332Z"
1042,"1","2024-07-06T22:16:07.810659Z",1042,"gs://nutritional-table-image-data/resized_images/resized_image_254.jpg","[{""x"":4.477611940298507,""y"":4.850746268656716,""width"":91.97761194029852,""height"":65.85820895522387,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.697,"2024-07-06T22:16:07.810659Z"
1044,"1","2024-07-06T22:16:29.268038Z",1044,"gs://nutritional-table-image-data/resized_images/resized_image_256.jpg","[{""x"":2.238805970149256,""y"":20.14925373134328,""width"":95.52238805970151,""height"":79.66417910447761,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.949,"2024-07-06T22:16:29.268038Z"
1045,"1","2024-07-06T22:16:42.401126Z",1045,"gs://nutritional-table-image-data/resized_images/resized_image_257.jpg","[{""x"":2.7985074626865662,""y"":19.029850746268668,""width"":89.73880597014924,""height"":71.08208955223877,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.747,"2024-07-06T22:16:42.401126Z"
1046,"1","2024-07-06T22:17:13.386526Z",1046,"gs://nutritional-table-image-data/resized_images/resized_image_258.jpg","[{""x"":9.514925373134325,""y"":4.4776119402985115,""width"":81.71641791044782,""height"":95.52238805970148,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",30.549,"2024-07-06T22:17:13.386526Z"
1047,"1","2024-07-06T22:17:27.682996Z",1047,"gs://nutritional-table-image-data/resized_images/resized_image_259.jpg","[{""x"":33.582089552238784,""y"":54.10447761194027,""width"":46.26865671641789,""height"":29.291044776119428,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.919,"2024-07-06T22:17:27.682996Z"
1049,"1","2024-07-06T22:17:43.579202Z",1049,"gs://nutritional-table-image-data/resized_images/resized_image_260.jpg","[{""x"":21.26865671641791,""y"":25,""width"":63.99253731343285,""height"":36.19402985074627,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.072,"2024-07-06T22:17:43.579202Z"
1050,"1","2024-07-06T22:17:55.957498Z",1050,"gs://nutritional-table-image-data/resized_images/resized_image_261.jpg","[{""x"":3.731343283582088,""y"":3.171641791044776,""width"":95.5223880597014,""height"":93.47014925373132,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.019,"2024-07-06T22:17:55.957498Z"
1051,"1","2024-07-06T22:18:02.560982Z",1051,"gs://nutritional-table-image-data/resized_images/resized_image_262.jpg","[{""x"":6.156716417910448,""y"":6.529850746268656,""width"":90.85820895522389,""height"":89.17910447761194,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.177,"2024-07-06T22:18:02.560982Z"
1052,"1","2024-07-06T22:18:14.550508Z",1052,"gs://nutritional-table-image-data/resized_images/resized_image_263.jpg","[{""x"":1.4925373134328357,""y"":1.305970149253731,""width"":97.76119402985076,""height"":72.76119402985071,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.61,"2024-07-06T22:18:14.550508Z"
1053,"1","2024-07-06T22:18:26.971364Z",1053,"gs://nutritional-table-image-data/resized_images/resized_image_264.jpg","[{""x"":0.7462686567164178,""y"":7.462686567164178,""width"":98.32089552238804,""height"":84.51492537313433,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.087,"2024-07-06T22:18:26.971364Z"
1054,"1","2024-07-06T22:18:33.862022Z",1054,"gs://nutritional-table-image-data/resized_images/resized_image_265.jpg","[{""x"":25.932835820895523,""y"":20.149253731343283,""width"":63.805970149253724,""height"":27.052238805970152,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.514,"2024-07-06T22:18:33.862022Z"
1055,"1","2024-07-06T22:18:50.663140Z",1055,"gs://nutritional-table-image-data/resized_images/resized_image_266.jpg","[{""x"":0,""y"":24.067164179104477,""width"":94.77611940298507,""height"":62.686567164179095,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",16.458,"2024-07-06T22:18:50.663140Z"
1056,"1","2024-07-06T22:18:56.962171Z",1056,"gs://nutritional-table-image-data/resized_images/resized_image_267.jpg","[{""x"":22.201492537313435,""y"":33.76865671641791,""width"":52.42537313432836,""height"":25.746268656716424,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",5.946,"2024-07-06T22:18:56.962171Z"
1057,"1","2024-07-06T22:19:06.772307Z",1057,"gs://nutritional-table-image-data/resized_images/resized_image_268.jpg","[{""x"":14.738805970149254,""y"":17.350746268656714,""width"":74.62686567164174,""height"":74.44029850746273,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.428,"2024-07-06T22:19:06.772307Z"
1058,"1","2024-07-06T22:19:24.375417Z",1058,"gs://nutritional-table-image-data/resized_images/resized_image_269.jpg","[{""x"":0.9328358208955221,""y"":1.4925373134328357,""width"":99.06716417910447,""height"":97.57462686567175,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.19,"2024-07-06T22:19:24.375417Z"
1059,"1","2024-07-06T22:19:34.648880Z",1059,"gs://nutritional-table-image-data/resized_images/resized_image_27.jpg","[{""x"":16.417910447761194,""y"":4.477611940298507,""width"":76.86567164179104,""height"":95.14925373134328,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.89,"2024-07-06T22:19:34.648880Z"
1060,"1","2024-07-06T22:19:48.719695Z",1060,"gs://nutritional-table-image-data/resized_images/resized_image_270.jpg","[{""x"":14.925373134328357,""y"":13.992537313432834,""width"":69.77611940298507,""height"":44.776119402985074,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.714,"2024-07-06T22:19:48.719695Z"
1062,"1","2024-07-06T22:20:15.601135Z",1062,"gs://nutritional-table-image-data/resized_images/resized_image_273.jpg","[{""x"":7.649253731343281,""y"":13.246268656716422,""width"":89.73880597014919,""height"":71.45522388059703,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.122,"2024-07-06T22:20:15.601135Z"
1063,"1","2024-07-06T22:21:03.034397Z",1063,"gs://nutritional-table-image-data/resized_images/resized_image_274.jpg","[{""x"":15.298507462686567,""y"":33.2089552238806,""width"":64.55223880597013,""height"":36.00746268656716,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",46.963,"2024-07-06T22:21:03.034397Z"
1064,"1","2024-07-06T22:21:12.796358Z",1064,"gs://nutritional-table-image-data/resized_images/resized_image_275.jpg","[{""x"":1.9973368841544608,""y"":0.7989347536617843,""width"":94.8069241011984,""height"":95.47270306258322,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.406,"2024-07-06T22:21:12.796358Z"
1066,"1","2024-07-06T22:21:35.983717Z",1066,"gs://nutritional-table-image-data/resized_images/resized_image_277.jpg","[{""x"":3.4620505992010657,""y"":13.581890812250332,""width"":88.94806924101194,""height"":80.02663115845542,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.554,"2024-07-06T22:21:35.983717Z"
1067,"1","2024-07-06T22:21:48.207072Z",1067,"gs://nutritional-table-image-data/resized_images/resized_image_278.jpg","[{""x"":3.5952063914780292,""y"":49.93342210386152,""width"":95.60585885486019,""height"":20.90545938748336,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.816,"2024-07-06T22:21:48.207072Z"
1068,"1","2024-07-06T22:22:00.420075Z",1068,"gs://nutritional-table-image-data/resized_images/resized_image_279.jpg","[{""x"":17.842876165113186,""y"":30.22636484687083,""width"":58.85486018641809,""height"":45.53928095872168,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.843,"2024-07-06T22:22:00.420075Z"
1069,"1","2024-07-06T22:22:13.745531Z",1069,"gs://nutritional-table-image-data/resized_images/resized_image_280.jpg","[{""x"":11.8508655126498,""y"":0.13315579227696406,""width"":74.30093209054593,""height"":95.60585885486019,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.0,"2024-07-06T22:22:13.745531Z"
1070,"1","2024-07-06T22:22:24.805971Z",1070,"gs://nutritional-table-image-data/resized_images/resized_image_281.jpg","[{""x"":3.462050599201065,""y"":32.889480692410125,""width"":94.4074567243675,""height"":34.75366178428761,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.65,"2024-07-06T22:22:24.805971Z"
1071,"1","2024-07-06T22:22:33.506503Z",1071,"gs://nutritional-table-image-data/resized_images/resized_image_282.jpg","[{""x"":7.589880159786951,""y"":1.4647137150466045,""width"":82.15712383488682,""height"":58.721704394141135,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.332,"2024-07-06T22:22:33.506503Z"
1072,"1","2024-07-06T22:22:47.829665Z",1072,"gs://nutritional-table-image-data/resized_images/resized_image_283.jpg","[{""x"":13.049267643142471,""y"":3.4620505992010657,""width"":69.90679094540614,""height"":82.55659121171776,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.928,"2024-07-06T22:22:47.829665Z"
1073,"1","2024-07-06T22:22:58.688434Z",1073,"gs://nutritional-table-image-data/resized_images/resized_image_284.jpg","[{""x"":1.8641810918774968,""y"":0,""width"":94.54061251664449,""height"":91.74434087882821,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.472,"2024-07-06T22:22:58.688434Z"
1074,"1","2024-07-06T22:23:17.974715Z",1074,"gs://nutritional-table-image-data/resized_images/resized_image_285.jpg","[{""x"":2.6631158455392807,""y"":7.589880159786949,""width"":92.94274300932092,""height"":90.54593874833552,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",18.892,"2024-07-06T22:23:17.974715Z"
1075,"1","2024-07-06T22:23:33.702101Z",1075,"gs://nutritional-table-image-data/resized_images/resized_image_286.jpg","[{""x"":0.6657789613848198,""y"":1.0652463382157125,""width"":99.33422103861514,""height"":80.42609853528624,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",15.332,"2024-07-06T22:23:33.702101Z"
1076,"1","2024-07-06T22:23:45.219758Z",1076,"gs://nutritional-table-image-data/resized_images/resized_image_287.jpg","[{""x"":1.4647137150466045,""y"":24.101198402130493,""width"":26.231691078561916,""height"":22.636484687083893,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.111,"2024-07-06T22:23:45.219758Z"
1077,"1","2024-07-06T22:23:55.598635Z",1077,"gs://nutritional-table-image-data/resized_images/resized_image_288.jpg","[{""x"":6.657789613848202,""y"":7.856191744340876,""width"":89.48069241011981,""height"":88.4154460719041,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.995,"2024-07-06T22:23:55.598635Z"
1078,"1","2024-07-06T22:24:07.179749Z",1078,"gs://nutritional-table-image-data/resized_images/resized_image_289.jpg","[{""x"":0,""y"":38.88149134487346,""width"":74.03462050599198,""height"":37.54993342210391,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.193,"2024-07-06T22:24:07.179749Z"
1079,"1","2024-07-07T17:40:30.890745Z",1079,"gs://nutritional-table-image-data/resized_images/resized_image_29.jpg","[{""x"":4.394141145139813,""y"":0.13315579227696406,""width"":92.80958721704394,""height"":93.20905459387484,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",69382.926,"2024-07-07T17:40:30.890745Z"
1080,"1","2024-07-07T17:40:52.343442Z",1080,"gs://nutritional-table-image-data/resized_images/resized_image_291.jpg","[{""x"":3.5952063914780292,""y"":33.55525965379494,""width"":82.9560585885486,""height"":49.26764314247669,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",21.067,"2024-07-07T17:40:52.343442Z"
1081,"1","2024-07-07T17:41:03.566635Z",1081,"gs://nutritional-table-image-data/resized_images/resized_image_292.jpg","[{""x"":14.647137150466044,""y"":5.459387483355526,""width"":72.5699067909454,""height"":90.94540612516644,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.859,"2024-07-07T17:41:03.566635Z"
1082,"1","2024-07-07T17:41:12.273330Z",1082,"gs://nutritional-table-image-data/resized_images/resized_image_293.jpg","[{""x"":0.13315579227696406,""y"":11.051930758988016,""width"":92.54327563249001,""height"":84.95339547270306,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.371,"2024-07-07T17:41:12.273330Z"
1083,"1","2024-07-07T17:41:24.110051Z",1083,"gs://nutritional-table-image-data/resized_images/resized_image_294.jpg","[{""x"":0.2663115845539281,""y"":2.929427430093209,""width"":96.40479360852197,""height"":93.20905459387482,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.441,"2024-07-07T17:41:24.110051Z"
1084,"1","2024-07-07T17:41:42.080823Z",1084,"gs://nutritional-table-image-data/resized_images/resized_image_295.jpg","[{""x"":1.7310252996005324,""y"":21.304926764314253,""width"":93.74167776298269,""height"":48.33555259653795,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.571,"2024-07-07T17:41:42.080823Z"
1085,"1","2024-07-07T17:41:57.795040Z",1085,"gs://nutritional-table-image-data/resized_images/resized_image_296.jpg","[{""x"":14.11451398135819,""y"":11.05193075898802,""width"":78.0292942743009,""height"":87.61651131824213,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",15.313,"2024-07-07T17:41:57.795040Z"
1086,"1","2024-07-07T17:42:11.294151Z",1086,"gs://nutritional-table-image-data/resized_images/resized_image_297.jpg","[{""x"":23.701731025299576,""y"":23.03595206391476,""width"":51.398135818908045,""height"":45.5392809587217,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.12,"2024-07-07T17:42:11.294151Z"
1087,"1","2024-07-07T17:42:24.127856Z",1087,"gs://nutritional-table-image-data/resized_images/resized_image_298.jpg","[{""x"":17.177097203728362,""y"":13.58189081225033,""width"":35.5525965379494,""height"":62.1837549933422,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.464,"2024-07-07T17:42:24.127856Z"
1088,"1","2024-07-07T17:42:43.544377Z",1088,"gs://nutritional-table-image-data/resized_images/resized_image_30.jpg","[{""x"":5.99201065246338,""y"":21.30492676431426,""width"":76.43142476697737,""height"":59.653794940079955,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",19.041,"2024-07-07T17:42:43.544377Z"
1089,"1","2024-07-07T17:42:56.585458Z",1089,"gs://nutritional-table-image-data/resized_images/resized_image_300.jpg","[{""x"":4.1278295605858855,""y"":0,""width"":88.1491344873502,""height"":81.0918774966711,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.531,"2024-07-07T17:42:56.585458Z"
1090,"1","2024-07-07T17:43:12.567012Z",1090,"gs://nutritional-table-image-data/resized_images/resized_image_301.jpg","[{""x"":11.051930758988018,""y"":70.306258322237,""width"":77.23035952063914,""height"":26.897470039946743,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",15.603,"2024-07-07T17:43:12.567012Z"
1091,"1","2024-07-07T17:44:01.841231Z",1091,"gs://nutritional-table-image-data/resized_images/resized_image_304.jpg","[{""x"":0.7989347536617843,""y"":0.3994673768308922,""width"":98.5352862849534,""height"":90.81225033288948,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.083,"2024-07-07T17:44:01.841231Z"
1092,"1","2024-07-07T17:44:18.222860Z",1092,"gs://nutritional-table-image-data/resized_images/resized_image_305.jpg","[{""x"":17.177097203728362,""y"":0.2663115845539281,""width"":71.77097203728361,""height"":92.14380825565908,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",15.912,"2024-07-07T17:44:18.222860Z"
1093,"1","2024-07-07T17:44:36.637511Z",1093,"gs://nutritional-table-image-data/resized_images/resized_image_306.jpg","[{""x"":23.169107856191744,""y"":25.965379494007983,""width"":54.06125166444738,""height"":21.571238348868167,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",18.001,"2024-07-07T17:44:36.637511Z"
1094,"1","2024-07-07T17:44:49.399343Z",1094,"gs://nutritional-table-image-data/resized_images/resized_image_307.jpg","[{""x"":14.380825565912117,""y"":1.0652463382157125,""width"":74.56724367509986,""height"":96.80426098535285,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.351,"2024-07-07T17:44:49.399343Z"
1095,"1","2024-07-07T17:45:15.065593Z",1095,"gs://nutritional-table-image-data/resized_images/resized_image_308.jpg","[{""x"":21.57123834886816,""y"":0.13315579227696406,""width"":66.84420772303599,""height"":95.3395472703063,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",25.28,"2024-07-07T17:45:15.066590Z"
1096,"1","2024-07-07T17:45:41.634839Z",1096,"gs://nutritional-table-image-data/resized_images/resized_image_309.jpg","[{""x"":10.252996005326235,""y"":13.448735019973373,""width"":80.95872170439415,""height"":86.28495339547266,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",26.169,"2024-07-07T17:45:41.634839Z"
1097,"1","2024-07-07T17:46:01.736955Z",1097,"gs://nutritional-table-image-data/resized_images/resized_image_31.jpg","[{""x"":5.992010652463381,""y"":1.5978695073235687,""width"":90.14647137150462,""height"":73.76830892143809,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",19.738,"2024-07-07T17:46:01.736955Z"
1098,"1","2024-07-07T17:46:13.478941Z",1098,"gs://nutritional-table-image-data/resized_images/resized_image_310.jpg","[{""x"":27.163781624500672,""y"":19.707057256990677,""width"":50.998668442077246,""height"":31.29161118508655,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.368,"2024-07-07T17:46:13.478941Z"
1099,"1","2024-07-07T17:46:30.853678Z",1099,"gs://nutritional-table-image-data/resized_images/resized_image_311.jpg","[{""x"":0.2663115845539281,""y"":0.7989347536617843,""width"":98.66844207723035,""height"":98.5352862849534,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.009,"2024-07-07T17:46:30.853678Z"
1100,"1","2024-07-07T17:46:42.611618Z",1100,"gs://nutritional-table-image-data/resized_images/resized_image_312.jpg","[{""x"":47.003994673768304,""y"":13.182423435419441,""width"":32.090545938748335,""height"":22.63648468708389,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.347,"2024-07-07T17:46:42.611618Z"
1101,"1","2024-07-07T17:46:52.204846Z",1101,"gs://nutritional-table-image-data/resized_images/resized_image_313.jpg","[{""x"":8.655126498002662,""y"":13.448735019973368,""width"":74.96671105193076,""height"":56.32490013315579,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.224,"2024-07-07T17:46:52.204846Z"
1102,"1","2024-07-07T17:47:13.089277Z",1102,"gs://nutritional-table-image-data/resized_images/resized_image_314.jpg","[{""x"":8.921438082556591,""y"":1.9973368841544599,""width"":81.35818908122502,""height"":93.34221038615182,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",20.516,"2024-07-07T17:47:13.089277Z"
1103,"1","2024-07-07T17:47:35.717760Z",1103,"gs://nutritional-table-image-data/resized_images/resized_image_315.jpg","[{""x"":11.451398135818911,""y"":6.25832223701731,""width"":76.56458055925437,""height"":84.42077230359514,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",22.283,"2024-07-07T17:47:35.717760Z"
1104,"1","2024-07-07T17:47:49.121524Z",1104,"gs://nutritional-table-image-data/resized_images/resized_image_316.jpg","[{""x"":19.174434087882826,""y"":18.109187749667104,""width"":60.719041278295606,""height"":50.46604527296935,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.09,"2024-07-07T17:47:49.121524Z"
1105,"1","2024-07-07T17:48:06.704881Z",1105,"gs://nutritional-table-image-data/resized_images/resized_image_317.jpg","[{""x"":16.378162450066583,""y"":0,""width"":71.23834886817578,""height"":93.4753661784287,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.177,"2024-07-07T17:48:06.704881Z"
1106,"1","2024-07-07T17:48:19.418947Z",1106,"gs://nutritional-table-image-data/resized_images/resized_image_318.jpg","[{""x"":12.250332889480692,""y"":13.581890812250336,""width"":71.23834886817576,""height"":76.96404793608522,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.38,"2024-07-07T17:48:19.418947Z"
1107,"1","2024-07-07T17:48:33.927513Z",1107,"gs://nutritional-table-image-data/resized_images/resized_image_32.jpg","[{""x"":11.850865512649799,""y"":8.921438082556586,""width"":75.36617842876167,""height"":81.09187749667107,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.069,"2024-07-07T17:48:33.927513Z"
1108,"1","2024-07-07T17:49:02.022066Z",1108,"gs://nutritional-table-image-data/resized_images/resized_image_320.jpg","[{""x"":8.65512649800267,""y"":30.226364846870858,""width"":77.89613848202399,""height"":24.50066577896139,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",27.714,"2024-07-07T17:49:02.022066Z"
1109,"1","2024-07-07T17:49:19.923338Z",1109,"gs://nutritional-table-image-data/resized_images/resized_image_321.jpg","[{""x"":15.179760319573898,""y"":66.71105193075897,""width"":55.79227696404791,""height"":12.516644474034635,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.479,"2024-07-07T17:49:19.923338Z"
1110,"1","2024-07-07T17:49:37.091053Z",1110,"gs://nutritional-table-image-data/resized_images/resized_image_322.jpg","[{""x"":7.1904127829560585,""y"":3.9946737683089193,""width"":90.67909454061255,""height"":89.61384820239672,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",16.836,"2024-07-07T17:49:37.091053Z"
1111,"1","2024-07-07T17:49:55.813010Z",1111,"gs://nutritional-table-image-data/resized_images/resized_image_323.jpg","[{""x"":7.190412782956058,""y"":13.848202396804254,""width"":79.49400798934754,""height"":50.06657789613846,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",18.318,"2024-07-07T17:49:55.813010Z"
1112,"1","2024-07-07T17:50:06.879589Z",1112,"gs://nutritional-table-image-data/resized_images/resized_image_324.jpg","[{""x"":15.712383488681759,""y"":17.177097203728362,""width"":55.525965379494004,""height"":39.68042609853528,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.67,"2024-07-07T17:50:06.879589Z"
1113,"1","2024-07-07T17:50:24.777885Z",1113,"gs://nutritional-table-image-data/resized_images/resized_image_325.jpg","[{""x"":23.83488681757656,""y"":44.340878828228995,""width"":43.40878828229027,""height"":26.36484687083892,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.511,"2024-07-07T17:50:24.777885Z"
1114,"1","2024-07-07T17:50:35.166955Z",1114,"gs://nutritional-table-image-data/resized_images/resized_image_326.jpg","[{""x"":19.44074567243675,""y"":28.095872170439414,""width"":55.92543275632491,""height"":27.962716378162447,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.982,"2024-07-07T17:50:35.166955Z"
1115,"1","2024-07-07T17:50:47.152516Z",1115,"gs://nutritional-table-image-data/resized_images/resized_image_327.jpg","[{""x"":6.924101198402129,""y"":10.785619174434089,""width"":75.49933422103862,""height"":61.11850865512649,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.561,"2024-07-07T17:50:47.152516Z"
1116,"1","2024-07-07T17:50:58.319896Z",1116,"gs://nutritional-table-image-data/resized_images/resized_image_328.jpg","[{""x"":11.185086551264986,""y"":5.059920106524636,""width"":78.16245006657789,""height"":91.21171770972035,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.708,"2024-07-07T17:50:58.319896Z"
1117,"1","2024-07-07T17:51:15.481420Z",1117,"gs://nutritional-table-image-data/resized_images/resized_image_329.jpg","[{""x"":11.451398135818907,""y"":0.3994673768308922,""width"":84.02130492676432,""height"":95.60585885486019,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",16.817,"2024-07-07T17:51:15.481420Z"
1118,"1","2024-07-07T17:51:34.493507Z",1118,"gs://nutritional-table-image-data/resized_images/resized_image_33.jpg","[{""x"":2.529960053262314,""y"":6.657789613848202,""width"":94.40745672436755,""height"":89.34753661784282,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",18.561,"2024-07-07T17:51:34.493507Z"
1119,"1","2024-07-07T17:52:00.259295Z",1119,"gs://nutritional-table-image-data/resized_images/resized_image_330.jpg","[{""x"":23.302263648468706,""y"":27.82956058588549,""width"":55.92543275632492,""height"":35.41944074567244,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",25.387,"2024-07-07T17:52:00.259295Z"
1120,"1","2024-07-07T17:52:11.487324Z",1120,"gs://nutritional-table-image-data/resized_images/resized_image_332.jpg","[{""x"":0.13315579227696406,""y"":12.250332889480692,""width"":62.71637816245007,""height"":78.29560585885487,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.823,"2024-07-07T17:52:11.487324Z"
1121,"1","2024-07-07T17:52:30.680490Z",1121,"gs://nutritional-table-image-data/resized_images/resized_image_333.jpg","[{""x"":2.3968042609853533,""y"":6.125166444740344,""width"":91.34487350199734,""height"":81.75765645805593,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",18.79,"2024-07-07T17:52:30.680490Z"
